#Name of data collector: Brandon Thorne
#Location: RPI Footbridge over 15th street. West side. 
#Latitude: 42.729592
#Longitude: -73.678252
#Method of collection: python program: footbridge_data_collection.py
west, 2016-09-27 18:35:32.174000
east, 2016-09-27 18:35:33.651000
east, 2016-09-27 18:36:08.332000
east, 2016-09-27 18:36:11.841000
west, 2016-09-27 18:36:26.667000
west, 2016-09-27 18:36:35.619000
east, 2016-09-27 18:36:40.160000
east, 2016-09-27 18:36:47.902000
west, 2016-09-27 18:36:49.578000
east, 2016-09-27 18:36:50.503000
east, 2016-09-27 18:36:58.332000
east, 2016-09-27 18:37:11.276000
east, 2016-09-27 18:37:13.896000
east, 2016-09-27 18:37:16.461000
west, 2016-09-27 18:37:41.665000
east, 2016-09-27 18:37:52.631000
east, 2016-09-27 18:37:56.109000
west, 2016-09-27 18:38:41.223000
east, 2016-09-27 18:38:43.083000
east, 2016-09-27 18:38:43.672000
east, 2016-09-27 18:38:44.108000
east, 2016-09-27 18:38:48.089000
east, 2016-09-27 18:38:50.222000
west, 2016-09-27 18:38:55.181000
east, 2016-09-27 18:39:08.520000
east, 2016-09-27 18:39:31.934000
east, 2016-09-27 18:39:37.052000
east, 2016-09-27 18:39:37.495000
west, 2016-09-27 18:39:58.548000
west, 2016-09-27 18:40:01.938000
west, 2016-09-27 18:40:24.457000
east, 2016-09-27 18:40:30.965000
east, 2016-09-27 18:40:32.666000
east, 2016-09-27 18:40:52.131000
east, 2016-09-27 18:40:52.744000
west, 2016-09-27 18:41:19.133000
east, 2016-09-27 18:41:23.346000
west, 2016-09-27 18:41:48.477000
east, 2016-09-27 18:42:01.005000
east, 2016-09-27 18:42:01.505000
west, 2016-09-27 18:42:12.545000
west, 2016-09-27 18:42:19.326000
west, 2016-09-27 18:42:50.709000
west, 2016-09-27 18:43:00.332000
west, 2016-09-27 18:43:04.304000
west, 2016-09-27 18:43:10.959000
west, 2016-09-27 18:43:18.341000
east, 2016-09-27 18:43:21.946000
west, 2016-09-27 18:43:45.018000
west, 2016-09-27 18:43:52.938000
east, 2016-09-27 18:44:02.331000
east, 2016-09-27 18:44:06.585000
east, 2016-09-27 18:44:08.606000
west, 2016-09-27 18:44:20.951000
west, 2016-09-27 18:44:21.708000
east, 2016-09-27 18:44:45.158000
west, 2016-09-27 18:44:46.306000
west, 2016-09-27 18:44:48.167000
east, 2016-09-27 18:44:50.500000
east, 2016-09-27 18:45:07.119000
east, 2016-09-27 18:45:14.198000
east, 2016-09-27 18:45:17.268000
east, 2016-09-27 18:45:18.102000
west, 2016-09-27 18:45:39.926000
east, 2016-09-27 18:46:04.573000
east, 2016-09-27 18:46:16.671000
east, 2016-09-27 18:46:52.226000
west, 2016-09-27 18:46:55.103000
east, 2016-09-27 18:47:06.015000
east, 2016-09-27 18:47:12.278000
west, 2016-09-27 18:47:13.891000
west, 2016-09-27 18:47:50.437000
west, 2016-09-27 18:47:55.772000
east, 2016-09-27 18:47:57.449000
west, 2016-09-27 18:48:07.113000
east, 2016-09-27 18:48:39.553000
west, 2016-09-27 18:48:47.168000
east, 2016-09-27 18:49:36.328000
west, 2016-09-27 18:50:19.416000
east, 2016-09-27 18:50:20.524000
west, 2016-09-27 18:50:23.849000
west, 2016-09-27 18:50:24.773000
east, 2016-09-27 18:50:36.087000
west, 2016-09-27 18:50:57.413000
east, 2016-09-27 18:51:11.734000
east, 2016-09-27 18:51:23.695000
east, 2016-09-27 18:51:24.074000
west, 2016-09-27 18:51:25.119000
east, 2016-09-27 18:51:45.372000
west, 2016-09-27 18:51:50.057000
west, 2016-09-27 18:52:03.378000
east, 2016-09-27 18:52:16.467000
west, 2016-09-27 18:52:26.057000
east, 2016-09-27 18:52:37.512000
west, 2016-09-27 18:52:50.770000
west, 2016-09-27 18:52:57.848000
east, 2016-09-27 18:53:24.717000
west, 2016-09-27 18:53:25.530000
west, 2016-09-27 18:53:33.985000
east, 2016-09-27 18:53:47.344000
west, 2016-09-27 18:53:48.692000
east, 2016-09-27 18:53:52.737000
east, 2016-09-27 18:54:02.592000
west, 2016-09-27 18:54:05.429000
east, 2016-09-27 18:54:10.350000
east, 2016-09-27 18:54:26.528000
east, 2016-09-27 18:54:29.717000
east, 2016-09-27 18:54:30.473000
west, 2016-09-27 18:54:33.022000
east, 2016-09-27 18:54:33.882000
east, 2016-09-27 18:54:34.671000
east, 2016-09-27 18:54:35.428000
east, 2016-09-27 18:54:38.145000
east, 2016-09-27 18:54:47.824000
west, 2016-09-27 18:54:57.992000
east, 2016-09-27 18:54:58.676000
east, 2016-09-27 18:54:59.281000
west, 2016-09-27 18:55:00.365000
west, 2016-09-27 18:55:01.049000
west, 2016-09-27 18:55:06.672000
west, 2016-09-27 18:55:07.852000
east, 2016-09-27 18:55:09.352000
east, 2016-09-27 18:55:09.844000
east, 2016-09-27 18:55:11.858000
east, 2016-09-27 18:55:21.146000
east, 2016-09-27 18:55:21.534000
east, 2016-09-27 18:55:22.218000
west, 2016-09-27 18:55:23.486000
east, 2016-09-27 18:55:28.469000
east, 2016-09-27 18:55:29.089000
east, 2016-09-27 18:55:29.573000
west, 2016-09-27 18:55:51.638000
east, 2016-09-27 18:56:05.586000
west, 2016-09-27 18:56:10.526000
east, 2016-09-27 18:56:13.730000
east, 2016-09-27 18:56:17.622000
west, 2016-09-27 18:56:18.098000
east, 2016-09-27 18:56:24.016000
east, 2016-09-27 18:56:24.476000
east, 2016-09-27 18:56:24.976000
west, 2016-09-27 18:56:27.724000
west, 2016-09-27 18:56:30.497000
east, 2016-09-27 18:56:47.810000
east, 2016-09-27 18:56:50.127000
east, 2016-09-27 18:56:51.027000
east, 2016-09-27 18:56:52.255000
east, 2016-09-27 18:56:53.124000
east, 2016-09-27 18:56:56.545000
east, 2016-09-27 18:57:01.374000
east, 2016-09-27 18:57:01.882000
east, 2016-09-27 18:57:09.040000
east, 2016-09-27 18:57:11.940000
west, 2016-09-27 18:57:15.186000
east, 2016-09-27 18:57:39.398000
east, 2016-09-27 18:57:43.555000
east, 2016-09-27 18:57:44.271000
east, 2016-09-27 18:57:45.004000
east, 2016-09-27 18:57:46.919000
east, 2016-09-27 18:57:50.404000
east, 2016-09-27 18:57:53.433000
west, 2016-09-27 18:58:07.678000
east, 2016-09-27 18:58:24.548000
east, 2016-09-27 18:58:41.284000
east, 2016-09-27 18:58:42.977000
west, 2016-09-27 18:58:44.348000
west, 2016-09-27 18:58:46.825000
east, 2016-09-27 18:58:50.942000
west, 2016-09-27 18:58:53.570000
east, 2016-09-27 18:58:54.798000
west, 2016-09-27 18:58:59.044000
east, 2016-09-27 18:59:05.353000
east, 2016-09-27 18:59:06.444000
east, 2016-09-27 18:59:21.531000
east, 2016-09-27 18:59:22.144000
west, 2016-09-27 18:59:25.684000
east, 2016-09-27 18:59:34.721000
east, 2016-09-27 18:59:39.397000
east, 2016-09-27 18:59:44.362000
east, 2016-09-27 18:59:46.694000
east, 2016-09-27 19:00:02.108000
west, 2016-09-27 19:00:02.608000
east, 2016-09-27 19:00:03.228000
east, 2016-09-27 19:00:13.899000
east, 2016-09-27 19:00:24.977000
east, 2016-09-27 19:00:25.669000
east, 2016-09-27 19:00:27.177000
east, 2016-09-27 19:00:44.550000
east, 2016-09-27 19:00:45.099000
east, 2016-09-27 19:00:45.687000
west, 2016-09-27 19:00:54.732000
east, 2016-09-27 19:00:56.664000
west, 2016-09-27 19:01:31.940000
east, 2016-09-27 19:01:46.220000
west, 2016-09-27 19:01:54.657000
east, 2016-09-27 19:01:57.470000
east, 2016-09-27 19:02:00.075000
east, 2016-09-27 19:02:02.911000
east, 2016-09-27 19:02:14.157000
east, 2016-09-27 19:02:32.706000
east, 2016-09-27 19:02:37.198000
east, 2016-09-27 19:02:43.981000
east, 2016-09-27 19:03:00.367000
east, 2016-09-27 19:04:01.632000
west, 2016-09-27 19:04:05.268000
west, 2016-09-27 19:04:12.258000
east, 2016-09-27 19:04:22.047000
east, 2016-09-27 19:04:24.388000
east, 2016-09-27 19:04:51.874000
east, 2016-09-27 19:04:52.310000
west, 2016-09-27 19:05:10.470000
west, 2016-09-27 19:05:26.414000
east, 2016-09-27 19:05:36.756000
east, 2016-09-27 19:05:40.617000
east, 2016-09-27 19:05:52.749000
east, 2016-09-27 19:05:53.201000
east, 2016-09-27 19:05:53.701000
east, 2016-09-27 19:05:54.217000
east, 2016-09-27 19:05:54.669000
east, 2016-09-27 19:05:55.313000
west, 2016-09-27 19:05:57.535000
east, 2016-09-27 19:05:58.346000
east, 2016-09-27 19:06:07.623000
east, 2016-09-27 19:06:11.381000
east, 2016-09-27 19:06:12.921000
west, 2016-09-27 19:06:20.495000
west, 2016-09-27 19:06:34.158000
east, 2016-09-27 19:06:37.049000
east, 2016-09-27 19:06:45.909000
east, 2016-09-27 19:06:50.514000
east, 2016-09-27 19:06:51.134000
east, 2016-09-27 19:06:57.088000
east, 2016-09-27 19:07:03.325000
east, 2016-09-27 19:07:06.073000
east, 2016-09-27 19:07:08.824000
west, 2016-09-27 19:07:13.964000
east, 2016-09-27 19:07:14.664000
east, 2016-09-27 19:07:22.839000
west, 2016-09-27 19:07:27.204000
east, 2016-09-27 19:07:33.146000
east, 2016-09-27 19:07:33.518000
west, 2016-09-27 19:07:37.739000
east, 2016-09-27 19:07:50.586000
west, 2016-09-27 19:07:55.231000
east, 2016-09-27 19:08:13.713000
east, 2016-09-27 19:08:20.215000
east, 2016-09-27 19:08:21.028000
east, 2016-09-27 19:08:52.741000
east, 2016-09-27 19:08:53.497000
east, 2016-09-27 19:08:59.367000
east, 2016-09-27 19:09:03.923000
east, 2016-09-27 19:09:05.008000
west, 2016-09-27 19:09:07.804000
east, 2016-09-27 19:09:14.115000
east, 2016-09-27 19:09:20.865000
east, 2016-09-27 19:09:29.952000
east, 2016-09-27 19:09:33.500000
east, 2016-09-27 19:09:38.945000
east, 2016-09-27 19:09:43.733000
east, 2016-09-27 19:10:02.238000
east, 2016-09-27 19:10:03.963000
east, 2016-09-27 19:10:07.536000
west, 2016-09-27 19:10:26.104000
east, 2016-09-27 19:10:41
east, 2016-09-27 19:10:41.532000
east, 2016-09-27 19:10:45.289000
east, 2016-09-27 19:10:51.902000
east, 2016-09-27 19:10:52.458000
east, 2016-09-27 19:10:53.342000
west, 2016-09-27 19:10:55.171000
east, 2016-09-27 19:10:58.287000
west, 2016-09-27 19:10:59.212000
east, 2016-09-27 19:11:04.536000
east, 2016-09-27 19:11:18.574000
east, 2016-09-27 19:11:23.308000
west, 2016-09-27 19:11:32.586000
west, 2016-09-27 19:11:34.150000
west, 2016-09-27 19:11:35.442000
east, 2016-09-27 19:11:38.326000
east, 2016-09-27 19:11:49.445000
east, 2016-09-27 19:11:54.898000
east, 2016-09-27 19:11:55.775000
east, 2016-09-27 19:11:56.315000
west, 2016-09-27 19:11:59.342000
east, 2016-09-27 19:12:01.331000
east, 2016-09-27 19:12:04.544000
east, 2016-09-27 19:12:04.901000
east, 2016-09-27 19:12:05.217000
east, 2016-09-27 19:12:12.654000
east, 2016-09-27 19:12:22.428000
east, 2016-09-27 19:12:31.538000
east, 2016-09-27 19:12:31.910000
east, 2016-09-27 19:12:32.274000
east, 2016-09-27 19:12:36.390000
east, 2016-09-27 19:12:42.196000
east, 2016-09-27 19:13:00.186000
west, 2016-09-27 19:13:18.426000
west, 2016-09-27 19:13:48.854000
west, 2016-09-27 19:13:49.290000
west, 2016-09-27 19:14:22.350000
west, 2016-09-27 19:14:25.428000
east, 2016-09-27 19:14:41.723000
east, 2016-09-27 19:14:43.519000
east, 2016-09-27 19:14:43.899000
east, 2016-09-27 19:14:46.247000
west, 2016-09-27 19:14:47.099000
west, 2016-09-27 19:14:58.337000
east, 2016-09-27 19:15:10.622000
east, 2016-09-27 19:15:20.644000
east, 2016-09-27 19:15:24.528000
east, 2016-09-27 19:15:25.436000
east, 2016-09-27 19:15:32.593000
east, 2016-09-27 19:15:33.005000
east, 2016-09-27 19:15:36.563000
west, 2016-09-27 19:15:40.247000
east, 2016-09-27 19:15:58.157000
east, 2016-09-27 19:15:59.090000
east, 2016-09-27 19:16:07.158000
east, 2016-09-27 19:16:35.093000
east, 2016-09-27 19:16:40.066000
east, 2016-09-27 19:16:40.486000
east, 2016-09-27 19:16:40.906000
east, 2016-09-27 19:16:56.208000
east, 2016-09-27 19:16:56.755000
east, 2016-09-27 19:17:31.032000
east, 2016-09-27 19:17:33.716000
east, 2016-09-27 19:17:35.544000
east, 2016-09-27 19:17:36.036000
east, 2016-09-27 19:17:53.195000
east, 2016-09-27 19:17:58.657000
east, 2016-09-27 19:18:02.830000
east, 2016-09-27 19:18:08.179000
east, 2016-09-27 19:18:11.056000
east, 2016-09-27 19:18:11.557000
east, 2016-09-27 19:18:13.921000
east, 2016-09-27 19:18:17.678000
west, 2016-09-27 19:18:22.267000
east, 2016-09-27 19:18:40.113000
east, 2016-09-27 19:18:41.788000
east, 2016-09-27 19:18:46.376000
east, 2016-09-27 19:19:14.985000
west, 2016-09-27 19:19:15.997000
east, 2016-09-27 19:19:20.089000
east, 2016-09-27 19:19:22.598000
east, 2016-09-27 19:19:24.314000
east, 2016-09-27 19:19:24.774000
west, 2016-09-27 19:19:27.051000
east, 2016-09-27 19:19:31.319000
east, 2016-09-27 19:20:07.956000
east, 2016-09-27 19:20:13.497000
east, 2016-09-27 19:20:22.277000
west, 2016-09-27 19:20:34.482000
east, 2016-09-27 19:20:43.309000
east, 2016-09-27 19:20:50.738000
east, 2016-09-27 19:20:51.686000
east, 2016-09-27 19:20:52.242000
east, 2016-09-27 19:20:55.350000
east, 2016-09-27 19:20:56.106000
east, 2016-09-27 19:20:59.575000
east, 2016-09-27 19:21:10.013000
east, 2016-09-27 19:21:15.592000
east, 2016-09-27 19:21:17.397000
east, 2016-09-27 19:21:17.993000
east, 2016-09-27 19:21:19.893000
east, 2016-09-27 19:21:25.617000
